id,position,age,area,sex,partner,num_child,education,service_length,study_time,commute,overtime,salary
14669,0,21,香川県,1,0,0,0,3,1.0,0.2,12.0,190.3337618193263
14670,1,26,徳島県,2,0,0,2,2,8.0,1.0,8.7,447.8378053172033
14671,0,26,富山県,2,0,0,1,6,2.0,0.3,0.0,143.5160044176575
14672,0,24,茨城県,2,0,0,1,4,0.0,0.3,9.0,182.30660251171489
14673,0,21,兵庫県,1,0,0,0,3,5.0,0.2,18.9,197.888208270811
14674,0,27,奈良県,2,0,0,2,5,8.0,0.8,7.1,378.04178546763234
14675,0,22,沖縄県,2,1,1,0,2,3.0,1.2,0.0,178.2607376616422
14676,1,33,徳島県,2,1,0,0,15,6.0,1.0,15.2,284.295371045292
14677,1,30,鹿児島県,2,1,3,0,12,3.0,1.5,13.4,361.1567705634133
14678,0,24,愛知県,1,0,0,1,4,7.0,0.2,7.6,210.22857354167854
14679,2,32,岩手県,2,1,1,2,4,0.0,1.9,12.6,604.2496531413377
14680,3,41,熊本県,1,1,1,0,23,1.0,1.8,15.4,478.2503884454413
14681,0,23,愛媛県,2,1,0,2,0,6.0,0.5,16.1,237.72781300064543
14682,0,22,香川県,2,1,3,0,1,3.0,1.3,7.5,258.6907366082409
14683,2,40,長野県,1,0,0,2,18,1.0,1.2,1.2,638.1568206832443
14684,2,31,千葉県,2,1,2,1,11,1.0,1.9,6.2,341.54747154927594
14685,3,44,鳥取県,2,0,0,0,26,4.0,1.1,14.7,569.0546595626313
14686,0,23,埼玉県,2,1,0,2,0,9.0,0.8,10.2,174.0652678801036
14687,2,54,鹿児島県,2,0,0,1,34,11.0,0.8,5.5,367.96845423279774
14688,1,31,栃木県,2,1,4,0,13,5.0,1.4,7.7,345.96649318088953
14689,4,42,宮城県,1,0,0,0,24,2.0,0.7,18.4,549.7843172222694
14690,2,34,岐阜県,1,1,3,2,12,0.0,2.2,7.9,546.3247390722586
14691,2,29,岡山県,1,0,0,1,9,8.0,0.7,18.7,336.3390678016998
14692,2,43,福岡県,1,1,1,1,23,6.0,1.5,13.8,373.46282032917793
14693,0,21,徳島県,1,1,1,1,0,-0.0,1.2,8.7,203.58608706178418
14694,0,25,鳥取県,2,1,3,0,7,5.0,1.1,13.0,276.7245014385686
14695,2,32,岡山県,2,1,1,0,14,11.0,1.5,2.6,291.5342733822133
14696,1,38,新潟県,1,0,0,1,18,5.0,0.5,15.8,263.3387492377364
14697,0,27,和歌山県,2,0,0,0,9,3.0,0.4,10.5,202.05202158745854
14698,2,48,東京都,1,1,3,0,30,6.0,3.3,13.0,505.7375999613762
14699,4,52,鳥取県,1,1,2,1,32,11.0,1.9,20.6,657.1764883226025
14700,2,31,青森県,2,0,0,0,13,3.0,0.6,10.9,290.00399484644345
14701,3,43,奈良県,1,0,0,3,19,6.0,1.4,16.0,808.266269721846
14702,2,39,静岡県,2,1,2,0,21,0.0,1.7,11.7,384.69365604603024
14703,0,22,新潟県,1,0,0,0,4,4.0,0.1,10.6,169.19124649052986
14704,1,33,京都府,2,0,0,4,6,6.0,0.3,4.8,279.84949977497547
14705,0,21,栃木県,2,0,0,0,3,1.0,0.1,13.7,164.82856490829732
14706,0,27,新潟県,2,1,1,0,9,3.0,1.3,15.1,245.61502734328002
14707,2,35,山口県,1,1,3,2,13,8.0,1.8,15.9,432.5629724927078
14708,2,39,高知県,1,0,0,1,19,2.0,0.6,17.4,344.3378950462152
14709,2,33,埼玉県,1,1,1,0,15,6.0,1.6,10.9,357.58693209255074
14710,3,50,静岡県,2,0,0,2,28,4.0,0.9,11.4,435.7290623660802
14711,0,20,和歌山県,1,1,2,0,1,6.0,1.2,9.7,209.32762443094654
14712,2,41,沖縄県,2,1,3,2,19,0.0,1.7,5.9,384.49436943725163
14713,0,20,福岡県,1,1,2,0,0,3.0,1.1,13.1,244.08756800775078
14714,0,20,秋田県,1,0,0,0,1,4.0,0.1,14.2,180.54766167352858
14715,4,48,大阪府,2,0,0,2,26,6.0,2.5,9.2,816.7550635234035
14716,0,21,千葉県,2,0,0,1,0,2.0,0.2,7.7,160.63655569249315
14717,0,20,奈良県,2,1,1,0,2,4.0,1.0,4.5,181.24720716937688
14718,0,22,高知県,2,0,0,1,1,1.0,0.1,3.9,167.19158150032402
14719,0,23,大分県,1,0,0,0,2,1.0,0.2,8.7,182.62554971629677
14720,1,27,福井県,1,0,0,1,7,1.0,0.3,12.4,214.82941046872105
14721,0,26,北海道,2,1,1,0,8,1.0,1.3,9.0,193.50925676199276
14722,3,34,香川県,2,1,1,1,14,-0.0,1.7,12.5,431.3395235074292
14723,2,44,和歌山県,2,0,0,0,26,2.0,0.9,8.6,348.40178993578155
14724,0,23,和歌山県,2,1,5,0,5,3.0,1.2,11.5,296.6715177851257
14725,2,44,沖縄県,1,1,1,2,22,13.0,2.2,6.5,627.2732399104859
14726,0,23,長野県,2,0,0,1,0,1.0,0.2,8.2,175.02590223472427
14727,3,43,三重県,1,1,2,0,25,13.0,1.8,19.4,536.3590096258088
14728,1,23,鹿児島県,1,0,0,1,3,7.0,0.4,25.1,292.218046724591
14729,0,26,滋賀県,1,1,1,0,5,0.0,1.2,12.8,214.6326757705804
14730,0,25,群馬県,2,1,3,1,5,4.0,1.3,7.6,261.58217193142775
14731,2,48,茨城県,2,0,0,1,28,-0.0,1.1,7.7,589.5802590271253
14732,2,32,岩手県,2,0,0,1,12,3.0,1.2,5.9,526.582791175091
14733,0,27,兵庫県,2,0,0,1,7,2.0,0.4,10.7,151.54046920887336
14734,0,25,群馬県,1,0,0,0,7,3.0,0.2,12.9,198.01434796271016
14735,1,26,山形県,1,1,1,1,6,11.0,1.6,17.3,275.3821503507738
14736,0,23,鹿児島県,1,0,0,2,0,3.0,0.2,20.5,221.73235866749738
14737,0,23,茨城県,1,0,0,2,0,3.0,0.1,20.9,212.7267433941795
14738,2,45,山形県,2,1,3,1,25,6.0,1.8,8.0,441.8940586105552
14739,2,33,大分県,1,1,1,2,11,0.0,1.9,11.4,620.2718684905456
14740,1,28,香川県,2,0,0,3,0,10.0,0.9,13.1,631.843899331376
14741,0,25,群馬県,1,0,0,0,7,6.0,0.2,24.5,225.9934656425572
14742,0,24,滋賀県,2,1,0,2,1,0.0,0.8,9.2,210.94318220052833
14743,0,21,群馬県,1,1,5,1,0,0.0,1.6,11.9,317.72374545046625
14744,2,40,富山県,2,1,0,1,20,4.0,1.2,4.5,309.7466788475351
14745,2,45,宮崎県,2,1,0,2,23,0.0,1.6,13.6,616.2518679601345
14746,1,32,和歌山県,1,0,0,1,12,-0.0,0.8,10.3,480.9144806483061
14747,0,24,三重県,2,1,1,0,4,0.0,1.2,14.1,227.74425515017606
14748,1,20,長野県,2,0,0,0,2,3.0,0.4,4.8,179.09205518119086
14749,1,36,石川県,2,0,0,1,16,0.0,0.5,0.0,262.88406796903746
14750,0,22,茨城県,1,0,0,1,2,1.0,0.2,5.3,154.23818475851309
14751,1,38,山口県,1,1,1,2,16,3.0,1.5,8.7,367.49329240228485
14752,2,42,富山県,1,1,2,4,15,4.0,2.4,5.4,829.5695479182624
14753,2,27,滋賀県,2,0,0,2,5,0.0,1.2,13.6,573.484758757909
14754,0,22,和歌山県,2,1,3,1,0,0.0,1.0,7.4,230.29739152548078
14755,2,35,佐賀県,2,0,0,2,13,4.0,0.6,14.8,280.9034193064208
14756,1,33,鳥取県,2,0,0,2,11,5.0,0.9,17.2,522.4563432239988
14757,1,32,滋賀県,2,1,2,0,14,9.0,1.4,5.3,294.1298979979627
14758,0,18,徳島県,1,1,5,0,0,3.0,0.9,12.7,287.35223904797425
14759,2,37,大分県,2,0,0,3,13,10.0,0.6,6.8,311.2600524717055
14760,2,43,大阪府,2,0,0,1,23,8.0,1.3,10.6,413.23593522430036
14761,3,44,佐賀県,1,1,1,2,22,4.0,2.1,13.6,676.6907834874618
14762,1,38,福岡県,2,1,1,1,18,4.0,2.0,12.4,502.5039236151471
14763,1,30,兵庫県,2,1,3,0,12,3.0,1.3,21.5,354.456412567803
14764,2,37,長崎県,1,0,0,3,13,4.0,0.7,14.4,406.2682863357386
14765,0,24,愛知県,2,1,1,2,1,2.0,1.3,7.0,206.0741879094748
14766,3,49,和歌山県,2,0,0,1,29,7.0,0.8,12.5,430.4357700452048
14767,0,24,埼玉県,1,1,3,1,4,2.0,1.2,10.1,247.65118007626467
14768,0,25,山形県,1,0,0,1,5,4.0,0.3,18.0,172.17278980614668
14769,2,47,北海道,2,0,0,3,23,3.0,0.6,10.9,364.56488566187284
14770,0,22,兵庫県,2,0,0,0,4,3.0,0.3,4.1,149.64759241931762
14771,3,49,高知県,2,0,0,4,22,9.0,1.5,8.4,942.737750127032
14772,2,40,岐阜県,2,0,0,1,20,4.0,0.8,10.6,313.53330480640074
14773,2,54,兵庫県,2,1,4,1,34,9.0,1.8,8.1,503.9122065084507
14774,0,25,奈良県,1,0,0,0,7,0.0,0.3,15.6,199.90763024591064
14775,2,39,京都府,1,1,2,0,21,5.0,1.6,18.3,372.7311729604934
14776,0,23,岩手県,1,1,4,2,0,0.0,1.1,19.2,309.6683855138878
14777,1,18,福岡県,1,1,2,0,0,0.0,1.7,16.2,356.43869562230736
14778,0,25,島根県,1,0,0,3,0,3.0,0.3,22.3,237.15899501656924
14779,0,26,栃木県,1,0,0,2,4,3.0,0.4,14.8,214.40631707327898
14780,1,34,広島県,2,0,0,3,10,9.0,0.9,11.1,609.8425771691351
14781,3,39,佐賀県,2,1,1,1,2,9.0,1.9,16.0,449.2849688250559
14782,3,49,愛知県,1,1,1,1,29,0.0,1.9,9.6,543.5938983943558
14783,0,22,滋賀県,1,1,3,1,2,7.0,1.2,9.9,261.5410792853846
14784,1,41,茨城県,1,1,1,0,23,4.0,1.5,12.1,340.6420155840378
14785,2,19,神奈川県,2,1,2,0,0,6.0,1.4,3.6,329.3991706716675
14786,2,41,岩手県,2,1,2,1,21,5.0,1.8,8.1,411.37528440554166
14787,3,33,佐賀県,2,1,2,0,15,3.0,1.8,5.1,417.51293538746046
14788,2,41,青森県,2,1,1,4,14,0.0,2.3,5.4,769.8401245226498
14789,0,25,神奈川県,2,0,0,1,5,4.0,0.2,9.4,197.76109902633618
14790,2,27,山梨県,2,1,1,2,5,5.0,2.0,8.9,541.9158183379344
14791,2,42,岡山県,2,1,5,2,20,9.0,2.3,14.9,607.6971525132124
14792,2,36,香川県,2,0,0,0,18,1.0,0.4,6.3,314.22717821191117
14793,0,23,愛媛県,1,1,0,0,5,6.0,0.7,20.5,227.64809354402564
14794,0,21,京都府,2,1,3,1,0,0.0,1.2,12.9,243.9244485136101
14795,0,25,千葉県,2,0,0,2,3,5.0,0.2,14.6,192.80539470558458
14796,3,44,北海道,1,1,0,0,26,4.0,1.3,14.2,449.72164118266267
14797,1,37,和歌山県,2,0,0,0,19,2.0,0.3,0.0,223.60035712413423
14798,3,51,香川県,1,1,2,0,33,3.0,1.7,18.2,574.858639202092
14799,2,51,広島県,2,1,2,1,31,8.0,1.6,20.0,420.4791071007017
14800,2,50,山梨県,1,1,0,1,30,0.0,1.2,27.2,428.8026958553148
14801,2,24,京都府,2,1,2,0,6,4.0,1.6,0.0,285.0401476036538
14802,3,43,愛知県,2,1,2,3,19,10.0,2.3,21.7,775.4749572240728
14803,0,20,静岡県,2,0,0,0,0,-0.0,0.2,19.2,201.93742019926063
14804,2,31,愛媛県,1,0,0,2,9,3.0,0.9,19.1,616.7720157557396
14805,4,45,岐阜県,2,0,0,3,21,0.0,1.2,9.4,857.0610224877059
14806,0,24,広島県,1,1,2,2,2,6.0,1.2,9.9,250.019111573219
14807,2,30,徳島県,1,1,2,1,10,6.0,1.6,11.3,339.09306711155455
14808,2,29,山梨県,1,1,2,2,7,7.0,2.0,7.0,549.88012484752
14809,1,20,鹿児島県,2,1,3,0,2,10.0,1.2,7.5,296.0425645907548
14810,2,47,北海道,2,0,0,2,6,6.0,1.0,15.9,629.0721494674549
14811,1,23,福岡県,2,1,1,0,5,4.0,1.6,11.7,272.3342893182749
14812,1,31,佐賀県,2,0,0,0,13,0.0,0.3,7.8,232.97407859839143
14813,0,27,鹿児島県,2,1,3,1,7,4.0,1.1,10.4,274.5110563272869
14814,0,26,島根県,1,0,0,3,2,-0.0,0.2,19.8,196.5621195210931
14815,0,20,茨城県,1,1,2,0,2,0.0,1.2,17.8,224.8149401599229
14816,3,42,和歌山県,2,0,0,1,22,9.0,0.8,11.7,424.79679058389456
14817,0,24,石川県,2,1,0,0,6,2.0,0.8,6.7,189.57306904627404
14818,4,48,山梨県,1,1,1,1,28,6.0,1.9,11.7,563.6719733647107
14819,2,54,山口県,2,0,0,0,36,0.0,0.8,11.3,367.0936697474307
14820,0,24,愛知県,1,0,0,1,4,2.0,0.2,20.8,213.91649537552954
14821,0,22,愛媛県,1,0,0,0,2,5.0,0.2,16.1,190.7863016320486
14822,0,24,滋賀県,2,1,0,0,6,11.0,0.6,17.7,220.42238330402157
14823,2,42,千葉県,1,0,0,2,20,0.0,0.7,18.9,361.5383779880841
14824,0,21,島根県,2,0,0,0,3,0.0,0.1,2.3,142.9607722214948
14825,3,49,高知県,2,1,3,0,31,8.0,2.0,8.2,544.0829861130961
14826,0,26,岩手県,1,1,4,1,6,5.0,1.4,14.0,330.67435579000994
14827,0,23,岡山県,1,1,2,2,0,1.0,1.7,17.9,368.69895254232694
14828,0,20,広島県,2,0,0,0,0,7.0,0.2,17.7,182.8845876598588
14829,2,44,和歌山県,2,1,3,1,24,7.0,1.5,5.5,426.8496006086551
14830,2,46,愛媛県,2,1,1,4,19,0.0,2.4,7.8,864.2116628503925
14831,1,28,高知県,2,1,4,2,6,1.0,1.5,11.1,353.61770496505153
14832,0,22,神奈川県,2,1,2,1,2,3.0,1.2,10.6,240.20594961721787
14833,0,20,宮城県,1,1,3,0,2,1.0,1.3,19.6,272.81327927220775
14834,1,32,宮崎県,1,1,0,1,12,7.0,0.8,7.1,302.5781401897239
14835,0,26,新潟県,1,1,1,3,2,1.0,1.3,14.6,187.93915397639114
14836,2,37,滋賀県,2,1,1,0,19,0.0,1.5,1.9,327.6441676624356
14837,0,22,愛知県,2,0,0,1,0,0.0,0.2,10.5,180.63465105193185
14838,2,35,三重県,1,0,0,0,17,7.0,0.5,9.8,319.4138899273198
14839,0,22,秋田県,2,1,3,1,2,0.0,1.1,18.1,283.6863674563134
14840,2,40,佐賀県,2,1,2,2,18,1.0,1.7,9.9,407.66448924539196
14841,1,40,三重県,2,1,6,0,22,1.0,1.6,3.8,390.5168440425507
14842,2,33,山口県,1,1,1,0,15,0.0,1.6,19.1,355.44301529693473
14843,3,50,宮城県,2,1,2,2,28,9.0,2.2,8.9,752.9150172884074
14844,2,33,岩手県,1,1,4,4,6,1.0,1.5,17.7,433.4858561195768
14845,0,26,大阪府,1,1,2,0,8,4.0,2.4,18.2,293.75481086659715
14846,2,45,茨城県,2,0,0,2,23,4.0,0.7,5.5,334.3095157557467
14847,2,18,島根県,1,0,0,0,0,11.0,0.4,25.8,309.4627500867358
14848,1,30,茨城県,1,1,3,2,8,6.0,1.4,12.5,351.52856432012663
14849,0,22,広島県,1,1,0,0,4,0.0,0.5,14.4,194.96224998532247
14850,0,20,宮崎県,1,0,0,0,2,2.0,0.1,21.4,202.56200084030573
14851,1,25,福井県,1,0,0,1,5,1.0,0.5,22.1,299.7159169762777
14852,0,24,徳島県,2,0,0,2,2,2.0,0.4,6.9,156.47068313899894
14853,1,23,茨城県,2,0,0,0,2,4.0,0.7,5.9,194.65581253587587
14854,4,49,山形県,2,1,0,2,27,-0.0,1.4,4.0,500.66684501370355
14855,3,60,滋賀県,2,0,0,2,38,16.0,1.2,14.1,787.3625469642998
14856,0,23,福島県,2,0,0,2,0,0.0,0.2,10.5,174.9561941939776
14857,0,23,高知県,1,0,0,0,0,3.0,0.5,12.9,189.60393943336027
14858,1,36,北海道,1,0,0,2,1,6.0,0.6,20.1,322.33375200800907
14859,0,21,青森県,1,0,0,0,3,0.0,0.1,14.5,183.9406061053091
14860,1,25,北海道,2,0,0,0,7,1.0,0.4,14.8,259.32983527728607
14861,0,22,福岡県,1,0,0,1,2,2.0,0.2,11.9,177.557718652257
14862,1,19,宮城県,2,0,0,0,0,6.0,0.6,8.6,359.88514387619074
14863,4,55,香川県,1,0,0,0,37,10.0,0.9,13.1,516.5469846110948
14864,1,22,兵庫県,1,1,3,1,0,6.0,1.4,10.2,308.60491008773505
14865,2,53,滋賀県,1,1,3,1,33,5.0,1.5,28.8,525.8039997767371
14866,0,23,青森県,2,1,3,1,3,4.0,1.1,6.9,279.04127816046287
14867,1,36,千葉県,2,1,3,0,18,4.0,1.6,2.6,289.7427472560805
14868,0,22,石川県,1,0,0,1,2,0.0,0.2,11.5,192.80306200421427
14869,0,27,三重県,2,0,0,0,9,3.0,0.2,9.5,200.6919024642658
14870,3,53,福岡県,2,0,0,4,26,9.0,1.3,4.3,944.9657839521215
14871,1,29,大阪府,2,0,0,2,7,6.0,0.9,16.2,305.63697109934844
14872,0,25,静岡県,1,1,2,1,5,7.0,1.3,14.7,282.51047173856756
14873,1,30,鹿児島県,1,1,3,0,12,2.0,1.5,10.4,286.0232050431962
14874,1,35,石川県,2,0,0,4,8,2.0,1.3,9.5,778.839936282356
14875,0,21,山梨県,2,0,0,0,3,0.0,0.3,2.2,148.82178422699548
14876,3,42,鹿児島県,1,0,0,3,18,4.0,0.7,12.7,436.8406068585826
14877,2,24,兵庫県,2,0,0,1,0,1.0,0.5,11.1,287.9098277104041
14878,3,43,東京都,1,1,2,0,22,3.0,3.7,7.5,564.0185619216355
14879,2,50,神奈川県,2,0,0,2,28,3.0,0.7,23.9,455.30085243551656
14880,0,25,神奈川県,1,0,0,3,0,8.0,0.3,12.4,205.88683159803296
14881,0,21,鹿児島県,1,0,0,0,3,3.0,0.2,13.6,183.83044174206424
14882,0,24,佐賀県,1,1,1,0,6,6.0,1.4,16.6,232.6763408536325
14883,1,24,高知県,1,0,0,1,4,0.0,0.4,12.1,250.1702406158943
14884,2,41,山口県,2,0,0,3,4,6.0,0.8,10.0,327.42663873660837
14885,3,53,神奈川県,1,0,0,0,35,4.0,1.0,13.3,520.4183354501089
14886,2,41,長野県,1,0,0,1,21,6.0,0.9,12.3,337.7397717994876
14887,1,31,山口県,2,1,1,0,13,5.0,1.5,4.3,277.1635054491769
14888,0,24,大分県,1,0,0,0,6,4.0,0.1,14.5,183.24503559286535
14889,0,23,和歌山県,2,0,0,0,3,0.0,0.4,6.0,162.7612460669398
14890,0,25,沖縄県,2,1,2,0,7,5.0,1.3,8.3,230.05905269210496
14891,0,21,香川県,2,0,0,1,0,0.0,0.1,0.0,129.66632715383167
14892,2,52,山口県,2,0,0,0,34,7.0,0.6,10.4,384.6475071287424
14893,0,23,滋賀県,2,1,1,2,0,0.0,1.1,11.9,211.26652000335545
14894,1,37,愛知県,2,0,0,2,15,0.0,0.6,1.0,181.63387439861185
14895,2,43,奈良県,2,0,0,2,21,10.0,1.2,6.1,672.5612009551284
14896,0,22,山形県,2,1,2,1,2,5.0,1.2,2.7,208.16064110936227
14897,0,21,石川県,2,1,2,1,0,7.0,1.2,10.4,219.2325570488434
14898,0,22,島根県,2,0,0,1,1,3.0,0.2,14.2,174.00154581242185
14899,2,50,長野県,2,1,1,4,23,0.0,2.5,15.4,884.3076630342549
14900,0,23,兵庫県,2,1,2,2,0,3.0,1.0,9.7,236.97778391597788
14901,4,50,長崎県,2,1,0,1,30,14.0,1.5,16.4,592.9346867122263
14902,0,21,東京都,2,0,0,0,3,3.0,0.3,12.1,205.79262682751704
14903,0,24,神奈川県,2,0,0,2,2,2.0,0.2,14.7,186.90610812476567
14904,0,25,京都府,2,1,0,2,3,2.0,0.7,8.1,164.8212323207751
14905,2,36,福岡県,1,1,1,2,14,3.0,1.7,8.8,277.9459080775915
14906,0,24,愛媛県,2,1,1,2,0,4.0,1.2,20.8,227.75891932759782
14907,2,39,長崎県,2,1,0,0,21,2.0,1.2,13.8,339.5221371338868
14908,0,23,兵庫県,2,1,3,0,5,0.0,1.2,10.2,233.07331139722916
14909,0,23,東京都,1,0,0,1,1,-0.0,0.4,22.3,268.86444816157353
14910,1,22,兵庫県,2,1,2,1,0,1.0,1.4,12.8,272.32415337429705
14911,0,24,栃木県,1,0,0,0,6,2.0,0.3,17.6,209.03699847402504
14912,2,23,鳥取県,2,1,2,2,0,5.0,1.6,9.5,333.75770736881856
14913,0,24,徳島県,2,1,2,0,6,7.0,1.3,7.8,225.6581080476895
14914,0,21,鹿児島県,2,0,0,0,3,3.0,0.2,16.8,177.1124295882567
14915,2,36,千葉県,1,0,0,2,14,0.0,1.1,11.0,573.9259057339809
14916,1,42,佐賀県,2,0,0,0,24,8.0,0.8,5.5,314.60129282017124
14917,1,47,兵庫県,2,1,5,0,29,10.0,1.9,5.4,506.02020881788525
14918,0,21,兵庫県,2,0,0,0,3,0.0,0.2,1.0,138.03148884212467
14919,0,21,長野県,2,1,0,0,3,3.0,0.7,16.4,211.06682965315974
14920,2,51,石川県,1,1,2,0,33,7.0,1.7,9.2,439.3733601534078
14921,1,24,和歌山県,2,0,0,2,1,1.0,0.2,3.6,196.53877920292027
14922,0,20,秋田県,2,0,0,0,2,1.0,0.2,13.8,181.69500066800862
14923,0,24,福井県,1,1,8,2,2,8.0,1.2,12.9,359.4925201066617
14924,1,18,石川県,2,0,0,0,0,4.0,0.4,3.7,186.96963127224103
14925,0,27,高知県,2,1,2,1,7,3.0,1.2,13.3,258.4124994786385
14926,2,44,富山県,1,0,0,1,24,-0.0,0.6,12.6,364.7446691873112
14927,3,43,群馬県,1,1,1,0,25,0.0,1.9,14.0,477.872550471002
14928,4,45,鹿児島県,1,0,0,1,25,13.0,1.2,9.8,710.8304315932464
14929,1,44,徳島県,2,0,0,2,22,1.0,0.6,15.3,323.57304544027903
14930,1,19,宮城県,2,0,0,0,0,0.0,0.6,9.2,206.1107510411766
14931,0,21,埼玉県,2,0,0,0,1,1.0,0.1,7.1,162.00599811770104
14932,0,23,山口県,1,0,0,0,5,0.0,0.3,15.1,202.89006457475654
14933,2,38,長野県,2,1,2,4,11,6.0,2.3,12.2,803.010051564875
14934,1,29,鹿児島県,2,1,2,1,2,1.0,1.4,12.3,314.0772421585564
14935,0,22,沖縄県,2,0,0,1,1,2.0,0.1,12.7,135.98421116374783
14936,0,21,神奈川県,1,0,0,0,3,1.0,0.2,15.5,208.9179452893991
14937,0,22,秋田県,2,1,0,1,0,1.0,0.5,10.7,178.65585599903227
14938,2,43,山形県,2,1,2,0,25,6.0,2.0,13.3,481.5986615326424
14939,0,24,新潟県,1,1,3,0,6,10.0,1.1,19.3,286.0167702072036
14940,3,50,高知県,1,0,0,3,26,3.0,0.9,15.9,476.57049140368883
14941,2,44,群馬県,2,1,1,2,22,4.0,2.1,15.5,634.7341621465699
14942,3,38,山口県,2,0,0,0,20,3.0,0.8,6.9,400.11541575455055
14943,1,26,佐賀県,1,1,1,0,8,6.0,1.3,22.4,288.73395583597295
14944,1,25,滋賀県,2,1,3,3,0,11.0,2.2,14.1,574.8013630170109
14945,2,42,長野県,2,0,0,0,24,4.0,0.9,7.3,339.0166200153864
14946,2,51,岡山県,1,0,0,2,29,2.0,0.6,14.7,360.44411132891696
14947,0,23,愛媛県,2,1,1,0,5,1.0,1.1,8.4,230.0187859800874
14948,0,22,鳥取県,1,0,0,0,4,2.0,0.1,10.2,179.6196984250343
14949,0,26,岩手県,2,1,2,2,4,3.0,1.3,23.9,258.5923179988978
14950,3,40,岩手県,2,1,2,3,16,4.0,1.6,15.3,454.42615704525895
14951,3,35,栃木県,2,0,0,0,17,12.0,0.8,11.8,398.70703550834946
14952,2,37,福岡県,2,0,0,4,5,7.0,1.5,6.7,800.0995176490841
14953,0,26,秋田県,2,1,4,2,4,7.0,1.3,17.0,290.7533596309766
14954,3,35,宮崎県,1,1,0,1,8,0.0,1.2,13.8,440.52363513824776
14955,1,28,岡山県,1,1,1,0,10,-0.0,1.3,15.8,318.97515592066225
14956,0,25,宮城県,1,1,1,1,5,6.0,1.2,18.4,243.30022293593137
14957,1,26,山形県,1,1,5,1,6,3.0,1.7,10.4,432.71636347037906
14958,2,52,秋田県,1,0,0,0,34,6.0,0.7,6.6,346.38913388632335
14959,1,20,長崎県,2,0,0,0,2,0.0,0.6,7.7,345.3208384386162
14960,2,38,千葉県,1,1,1,1,18,5.0,1.6,18.4,419.2613838815207
14961,0,23,佐賀県,2,1,3,1,1,5.0,1.0,3.3,224.59403988768054
14962,2,55,広島県,1,1,0,0,37,2.0,1.1,10.4,435.54275712638423
14963,0,23,富山県,1,0,0,1,3,5.0,0.1,24.9,200.92149091940303
14964,4,52,沖縄県,1,0,0,0,34,3.0,1.0,7.3,482.07100178414856
14965,0,23,神奈川県,1,1,2,0,5,4.0,1.3,18.7,255.43280253343383
14966,1,28,群馬県,2,0,0,1,8,-0.0,0.4,0.0,191.37969239064324
14967,1,41,北海道,1,1,5,4,8,0.0,2.2,19.8,748.8608893520076
14968,3,38,石川県,2,1,1,1,18,10.0,1.8,17.2,468.76516502354576
14969,1,35,大阪府,2,0,0,2,13,9.0,1.9,6.2,545.4444667722847
14970,3,49,広島県,1,1,4,0,31,1.0,2.0,10.5,539.2353810535669
14971,2,34,徳島県,1,1,1,0,16,0.0,1.7,14.2,395.07671618239704
14972,1,26,香川県,2,1,1,2,4,0.0,1.5,8.2,254.06851634570742
14973,1,35,宮城県,1,0,0,2,13,3.0,0.3,14.3,280.76645055760673
14974,4,55,東京都,2,1,4,0,37,6.0,4.0,2.7,754.4485899765398
14975,2,38,沖縄県,2,0,0,0,20,6.0,0.5,14.5,296.96303451964155
14976,0,24,長野県,2,1,3,2,0,3.0,1.4,19.2,292.6499563768127
14977,0,25,佐賀県,2,1,5,0,7,5.0,1.3,13.2,306.14792424623136
14978,0,28,埼玉県,1,1,1,1,8,5.0,1.3,10.2,190.22654425585696
14979,0,21,静岡県,2,0,0,0,0,0.0,0.2,3.2,141.74102354530592
14980,4,52,広島県,2,0,0,0,34,3.0,0.9,13.6,550.9616492066634
14981,3,36,滋賀県,1,0,0,1,16,10.0,0.7,10.4,401.2944979915684
14982,0,26,群馬県,1,1,2,1,6,-0.0,1.2,9.5,244.42339734743587
14983,1,28,岡山県,1,1,1,1,8,6.0,1.3,15.3,288.3647045776811
14984,0,24,三重県,1,0,0,2,2,5.0,0.3,14.4,199.695999884145
14985,2,41,鳥取県,2,1,3,0,23,6.0,1.6,8.5,440.70783721425704
14986,2,53,香川県,1,1,3,3,29,2.0,2.3,7.7,773.9181382833835
14987,0,24,島根県,1,0,0,1,4,5.0,0.3,14.0,140.29037155244941
14988,4,51,東京都,1,1,2,2,29,2.0,4.0,13.6,684.1416679201442
14989,0,21,三重県,1,0,0,0,3,4.0,0.2,16.8,159.1165098550707
14990,2,41,岩手県,1,0,0,1,21,0.0,0.6,14.2,374.1910264035224
14991,2,56,宮崎県,1,0,0,0,38,1.0,0.9,16.4,393.65518985773355
14992,3,41,山梨県,2,1,6,0,23,1.0,1.8,12.5,563.2716872375584
14993,0,22,岡山県,1,1,1,0,4,1.0,1.1,11.7,208.9107860658265
14994,3,43,茨城県,1,1,3,2,21,11.0,1.8,13.9,521.1173540235079
14995,0,19,埼玉県,2,1,1,0,0,7.0,1.1,17.1,222.07711033193505
14996,1,39,茨城県,2,0,0,4,12,1.0,0.6,7.7,318.40797184294024
14997,1,42,山形県,2,0,0,1,22,5.0,0.5,0.3,281.8882704371462
14998,0,26,三重県,1,1,0,3,1,4.0,0.8,15.2,189.03769672715345
14999,2,65,青森県,1,0,0,1,45,10.0,0.8,12.6,458.16887031843646
15000,0,21,茨城県,1,0,0,1,0,3.0,0.3,21.4,212.68239971200097
